Index,Nuc Coords,Soma Coords,Cell Type (deprecated),611 Proofreader,Proofreader 2,Status,AIS annotated?,Final Link,Final NucID,Final SegID,Directionality,Proofreading Notes,Status (Julia),Notes (Julia),Cell Class,Cell Typer Name,Cell Type,Reliability Human Label,Other Type,EyeWire1 type (for RGCs) human label,Reliability EyeWire1 human label,Labeling Notes,Machine label,Confidence machine label,Machine soma location,Additional Notes,Index OK?,Index for sanity check,Updated Nuc ID (Sept 2),Updated Seg ID (Sept 2),Cell Requires Review (DO NOT use Updated IDs for those cells),Review complete,Review notes,Cutoff Severity for Status=Complete (cut off) cells                          (%Hits Edge & Can't Fix Annotations in Proofreading link)
G1722,"33736, 43348, 1874","33938, 43407, 1709",,Althea Lou,Roden Rey,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5358565534466048,720575940553517359,720575940571067937,,RBC source in subvolume,,,AC,SE,A17,,,,,big,,,INL,,ok,G1722,720575940553517359,720575940571067937,FALSE,,,
G1723,"43353, 37301, 1915","43334, 37176, 1812",,Marinie,April Grace,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5758002693931008,720575940556713431,720575940560112520,,RBC source in subvolume,,,AC,SE,A17,,,,,small,,,INL,,ok,G1723,720575940556713431,720575940560112520,FALSE,,,
G1724,"44143, 38652, 543","44156, 38477, 640",,,,611 Assigned,,,720575940551675202,720575940569075574,,,,,RGC,,,,,,,,,,GCL,,ok,G1724,,,FALSE,,,
G1725,"49233, 36373, 565","49200, 36297, 565",,Marinie,April Grace,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5984701134143488,720575940570791485,720575940555739290,,,,,RGC,DB,F-mini-ON,,,,,,,,GCL,,ok,G1725,720575940570791485,720575940555739290,FALSE,,,
G1726,"55116, 37693, 1722","55284, 37771, 1722",,Mark Lester,Christine Joy,Complete (cut off),,"https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4979423370543104

https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5550556511731712",720575940555074969,720575940559406453,,,,,RGC,DB,ON DS sustained - direction unknown,,,,,,,,GCL,,ok,G1726,720575940557072793,720575940559406453,TRUE,No,,
G1727,"45579, 32733, 2014","45625, 32836, 1909",,Mark Lester,Christine Joy,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5241543144243200,720575940585647101,720575940550796965,,RBC source in subvolume,,,AC,SE,A17,,,,,small,,,INL,,ok,G1727,720575940585647101,720575940550796965,FALSE,,,
G1728,"42749, 39269, 1845","42711, 39293, 1771",,Sherwin,Roden Rey,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6110337450377216,720575940561792730,720575940581810696,,RBC source in subvolume,,,AC,SE,A17,,,,,big,,,INL,,ok,G1728,720575940561792730,720575940581810696,FALSE,,,
G1729,"43293, 37309, 1861","43276, 37139, 1804",,Sherwin,Roden Rey,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5548648438956032,720575940556713431,720575940564028006,,RBC source in subvolume,,,AC,SE,A17,,,,,small,,,INL,,ok,G1729,720575940556713431,720575940560112520,TRUE,Yes,"Nuc ID changed, belonged to a segment of the cell that is now merged to it. Di not do any merges in the cell to avoid proofreading confilcts. ",
G1730,"49690, 38286, 1877","49507, 38382, 1728",,Christine Joy,Elison ,611 Assigned,,,720575940559849247,720575940570395538,,RBC source in subvolume,,,AC,SE,A17,,,,,big,,,INL,,ok,G1730,720575940559849247,720575940570395538,FALSE,,,
G1731,"19260, 37451, 1599","19217, 37464, 1710",,Christine Joy,Elison ,611 Assigned,,,720575940541535840,720575940557295875,,RBC source in subvolume,,,AC,SE,A17,,,,,big,,,INL,,ok,G1731,720575940541535840,720575940557295875,FALSE,,,
G1732,"51793, 39463, 478","51709, 39385, 557",,Clerk,Prince,Complete (cut off),,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4765820453388288,720575940559015783,720575940563952997,,RBC source in subvolume,,,AC,SE,Separate dendrites and axons,,dWF ON ,,,,,,GCL,,ok,G1732,720575940559015783,720575940563952997,FALSE,,,
G1733,"23275, 32055, 1776","23354, 32038, 1912",,Clerk,Prince,611 Assigned,,,720575940540792896,720575940563517659,,RBC source in subvolume,,,AC,SE,A17,,,,,need cleanup,,,INL,,ok,G1733,720575940540792896,720575940563517659,FALSE,,,
G1734,"39765, 33837, 1979","39677, 33883, 1912",,Sherwin,Roden Rey,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6714277229494272,720575940580642366,720575940560972880,,RBC source in subvolume,,,AC,SE,A17,,,,,small,,,INL,,ok,G1734,720575940580642366,720575940560972880,FALSE,,,
G1735,"44673, 35187, 1902","44623, 35205, 1864",,Sherwin,Roden Rey,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5709851446476800,720575940542084730,720575940574415830,,"JL: Needs cleanup, NucID seems malformed SE: fixed",,,AC,SE,A17,,,,,"big, JL: Needs Cleanup: Soma Coord=Nuc Coord, and it truely leads to a nuc, so Soma Coord needs to be corrected",,,INL,,ok,G1735,,,,,,
G1736,"46605, 53518, 1691","46494, 53492, 1545",,Enriq,Rey Mark,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5110354173493248,720575940575268924,720575940556931533,,RBC source in subvolume,,,AC,SE,A17,,,,,big,,,INL,,ok,G1736,720575940575268924,720575940556931533,FALSE,,,
G1737,"61484, 51804, 492","61495, 51705, 545",,Enriq,Rey Mark,Complete (cut off),,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5350125839843328,720575940568464897,720575940557568911,,RBC source in subvolume,,,AC,SE,A1,Low,dWF ON with antenna to OFF,,,,,,GCL,,ok,G1737,720575940568464897,720575940557568911,FALSE,,,
G1738,"49643, 34814, 1978","49582, 34865, 1890",,Enriq,Rey Mark,611 Assigned,,,720575940566644562,720575940557296643,,RBC source in subvolume,,,AC,SE,A17,,,,,big,,,INL,,ok,G1738,720575940566644562,720575940557296643,FALSE,,,
G1739,"47288, 36454, 1913","47028, 36522, 1913",,,,,,,720575940549733144,720575940566654494,,GCL3,,,AC,DB,H14,,H14?,,,,,,,,ok,G1739,720575940549733144,720575940566654494,FALSE,,,
G1740,NA,"43685, 41726, 2064",,,,,,,NA,720575940548401542,,GCL3,,,BC,DB,t5i,,t5i,,,,,,,,ok,G1740,,720575940548401542,FALSE,,,
G1741,"40850, 38091, 1945","40824, 38192, 1945",,,,,,,720575940571958431,720575940552408771,,GCL3,,,BC,DB,XBC,,XBC,,,JL: Needs Cleanup: Soma coordinate mismatches with SegID!,,,,,ok,G1741,720575940571958431,720575940552408771,FALSE,,,
,NA,"42125, 40921, 2064",,,,,,,NA,77762891356721045,,GCL3,,,BC,DB,RBC,,RB,,,,,,,,ok,,,,,,,
,"38850, 38326, 2045","38771, 38493, 2045",,,,,,,720575940577884222,720575940561582532,,GCL3,,,BC,DB,t7,,t7,,,,,,,,ok,,,,,,,
,"40400, 39222, 1971","40559, 39112, 1971",,,,,,,720575940558354056,720575940557509847,,GCL3,,,BC,DB,t5t,,t5t,,,,,,,,ok,,,,,,,
,NA,"39386, 40713, 2047",,,,,,,NA,720575940558716040,,GCL3,,,BC,DB,t5i,,t5i,,,,,,,,ok,,,,,,,
,"40268, 40028, 2046","40235, 40142, 2046",,,,,,,720575940558209928,720575940558213512,,GCL3,,,BC,DB,XBC,,XBC,,,,,,,,ok,,,,,,,
,NA,"39888, 39349, 2062",,,,,,,NA,720575940561677764,,GCL3,,,BC,DB,t7,,t7,,,,,,,,ok,,,,,,,
,NA,"38675, 37352, 2064",,,,,,,NA,720575940561677252,,GCL3,,,BC,DB,t5i,,t5i,,,,,,,,ok,,,,,,,
,NA,"42116, 42090, 2064",,,,,,,NA,720575940567848222,,GCL3,,,BC,DB,t5i,,t5i,,,,,,,,ok,,,,,,,
,NA,"42092, 41787, 2064",,,,,,,NA,720575940549045143,,GCL3,,,BC,DB,t5i,,t5i,,,,,,,,ok,,,,,,,
,,,,,,,,,NA,720575940582602749,,GCL3,,,BC,DB,XBC,,XBC,,,,,,,,ok,,,,,,,
,,,,,,,,,NA,720575940555251415,,GCL3,,,BC,DB,XBC,,XBC,,,SE: added BC cell class,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ok,,,,,,,
